STD_ID,   number,Пол,Статус,Дата выпуска,Категория обучения,Форма обучения,Шифр,направление (специальность),   ,Образование,Дата выдачи,Что именно закончил
160996,2482.0,Ж,СТ,,БП,Д,38.03.02,Менеджмент,10036.0,СР,2016-06-24 00:00:00,Бронницкая СОШ  НОВГОРОДСКИЙ р-н
161058,3194.0,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,5126.0,СП,2014-06-27 00:00:00,ПСКОВСКОЕ МЕДИЦИНСКОЕ УЧИЛИЩЕ
161068,3412.0,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,5241.0,СР,2016-06-27 00:00:00,"ГИМНАЗИЯ, БОРОВИЧИ"
164801,3052.0,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,4970.0,СР,2016-06-27 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
162396,3416.0,М,СТ,,БП,Д,31.05.01,Лечебное дело,5077.0,СР,2016-06-23 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
161064,3607.0,М,СТ,,БП,Д,31.05.01,Лечебное дело,10472.0,СР,2016-06-23 00:00:00,"ГИМНАЗИЯ N   2, НОВГОРОД"
164591,3046.0,М,СТ,,ДОГ,Д,38.03.01,Экономика,4967.0,СР,2016-07-24 00:00:00,"ГИМНАЗИЯ N   1, НОВГОРОД"
161965,3172.0,Ж,СТ,,БП,Д,38.03.01,Экономика,5063.0,СР,2016-06-23 00:00:00,"СРЕДНЯЯ ШКОЛА N  13, НОВГОРОД"
164845,3087.0,Ж,СТ,,ДОГ,Д,33.05.01,Фармация,4832.0,СР,2016-06-24 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
162352,3439.0,Ж,СТ,,БП,Д,33.05.01,Фармация,5249.0,СР,2016-06-24 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
164875,3252.0,Ж,СТ,,ДОГ,Д,31.05.03,Стоматология,5148.0,СП,2016-06-28 00:00:00,ТЕХНИКУМ ДРУГОЙ
161046,2909.0,Ж,СТ,,БП,Д,31.05.03,Стоматология,4740.0,СР,2016-06-23 00:00:00,"СРЕДНЯЯ ШКОЛА Егла, БОРОВИЧСКИЙ р-н"
164876,3157.0,Ж,СТ,,ДОГ,Д,31.05.03,Стоматология,4901.0,СР,2016-06-21 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
161045,3610.0,М,СТ,,БП,Д,31.05.03,Стоматология,5205.0,СР,2016-06-25 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
164853,3631.0,М,СТ,,ДОГ,Д,31.05.03,Стоматология,5347.0,СР,2016-06-23 00:00:00,"Гимназия ЛОГОС, ЧУДОВО"
164880,3470.0,М,СТ,,ДОГ,Д,31.05.03,Стоматология,5306.0,СР,2016-06-26 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
164881,2926.0,Ж,СТ,,ДОГ,Д,31.05.03,Стоматология,4939.0,СР,2016-06-24 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
164598,2833.0,М,СТ,,ДОГ,Д,38.03.02,Менеджмент,4724.0,СР,2016-06-17 00:00:00,"МСОШ Нагово, СТАРОРУССКИЙ р-н"
161998,1076.0,М,СТ,,БП,Д,38.03.02,Менеджмент,8991.0,ОО,2014-06-20 00:00:00,"ГИМНАЗИЯ ""ИСТОК"""
161998,1076.0,М,СТ,,БП,Д,38.03.02,Менеджмент,10198.0,СР,2016-06-24 00:00:00,"ГИМНАЗИЯ ""ИСТОК"""
161983,2489.0,Ж,СТ,,БП,Д,38.03.02,Менеджмент,4672.0,СР,2016-06-23 00:00:00,"МОСШ N   4, с.Яжелбицы ВАЛДАЙСКИЙ р-н"
164611,3224.0,М,СТ,,ДОГ,Д,38.03.02,Менеджмент,5138.0,СР,2016-06-25 00:00:00,"СРЕДНЯЯ ШКОЛА N   2, НОВГОРОД"
164600,3184.0,Ж,СТ,,БП,Д,38.03.02,Менеджмент,4906.0,СР,2016-06-25 00:00:00,"СРЕДНЯЯ ШКОЛА N  23, НОВГОРОД"
164607,3070.0,М,СТ,,ДОГ,Д,38.03.02,Менеджмент,4975.0,СР,2016-06-24 00:00:00,"СРЕДНЯЯ ШКОЛА N  14, НОВГОРОД"
164608,3059.0,М,СТ,,ДОГ,Д,38.03.02,Менеджмент,4823.0,СР,2016-05-24 00:00:00,"СРЕДНЯЯ ШКОЛА N  14, НОВГОРОД"
161987,2726.0,Ж,СТ,,БП,Д,38.03.02,Менеджмент,10124.0,СР,2016-06-24 00:00:00,"СРЕДНЯЯ ШКОЛА N  10, НОВГОРОД"
171488,1785.0,Ж,СТ,,БП,Д,38.03.02,Менеджмент,3901.0,СР,2015-06-27 00:00:00,"СРЕДНЯЯ ШКОЛА N  23, НОВГОРОД"
170393,3129.0,Ж,СТ,,ДОГ,З,38.03.01,Экономика,10290.0,СП,2016-06-30 00:00:00,"СОВХОЗ-ТЕХНИКУМ ""ВАЛДАЙСКИЙ"""
170419,3128.0,Ж,СТ,,ДОГ,З,38.03.01,Экономика,5043.0,СП,2016-06-30 00:00:00,Государственный профессиональный лицей №3
163034,3577.0,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,5190.0,СР,2016-06-23 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
162391,6989.0,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,4900.0,СР,2016-06-24 00:00:00,"ГИМНАЗИЯ N   1, НОВГОРОД"
98946,883.0,Ж,СТ,,ДОГ,З,08.03.01,Строительство,2265.0,СР,2013-06-24 00:00:00,"МОСШ N   1 ИМЕНИ АВЕРИНА, ВАЛДАЙ"
98946,883.0,Ж,СТ,,ДОГ,З,08.03.01,Строительство,2360.0,СР,,Гимназия г.ВАЛДАЙ
170333,1943.0,Ж,СТ,,ДОГ,В,45.03.02,Лингвистика,9769.0,СР,2015-06-20 00:00:00,"МСОШ  Уторгош ,ШИМСКИЙ р-н"
162219,3006.0,М,СТ,,БП,Д,13.03.01,Теплоэнергетика и теплотехника,10176.0,СР,2016-06-25 00:00:00,"ГИМНАЗИЯ ""ЭВРИКА"""
162208,3080.0,М,СТ,,БП,Д,15.03.05,Конструкторско-технологическое обеспечение машиностроительных производств,10282.0,СР,2016-06-24 00:00:00,"СРЕДНЯЯ ШКОЛА N  10, НОВГОРОД"
162213,3333.0,М,СТ,,БП,Д,15.03.05,Конструкторско-технологическое обеспечение машиностроительных производств,5222.0,СР,2016-06-25 00:00:00,"СРЕДНЯЯ ШКОЛА N  31, НОВГОРОД"
164612,3670.0,М,СТ,,ДОГ,Д,38.03.01,Экономика,5410.0,СР,2016-06-25 00:00:00,"СРЕДНЯЯ ШКОЛА N   2, НОВГОРОД"
161084,690.0,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,1923.0,СР,2012-06-22 00:00:00,"ГИМНАЗИЯ , СТАРАЯ РУССА"
161084,690.0,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,10432.0,СП,2016-06-29 00:00:00,Новгородский медицинский колледж при НовГУ
163032,3242.0,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,5145.0,СР,2016-06-22 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
171993,13130.0,Ж,ВЫП,2019-06-30,ДОГ,З,38.03.01,Экономика,97.0,СР,2001-07-31 00:00:00,"СРЕДНЯЯ ШКОЛА N  18, НОВГОРОД"
162392,3291.0,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,4980.0,СР,2016-06-23 00:00:00,Гимназия г.ВАЛДАЙ
161070,3003.0,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,10174.0,СР,2016-06-23 00:00:00,"ГИМНАЗИЯ N   3, НОВГОРОД"
164809,3589.0,М,СТ,,ДОГ,Д,31.05.01,Лечебное дело,5330.0,СР,2016-06-25 00:00:00,"МСОШ (полная)  N   1, МАЛАЯ ВИШЕРА"
171995,13083.0,М,ВЫП,2020-01-31,ДОГ,З,38.03.01,Экономика,1602.0,СР,2012-06-22 00:00:00,"СРЕДНЯЯ ШКОЛА N  33, НОВГОРОД"
172058,13078.0,Ж,ВЫП,2020-01-31,ДОГ,З,38.03.01,Экономика,1530.0,СР,2012-06-18 00:00:00,"Гимназия ""ГАРМОНИЯ"""
172062,13129.0,Ж,ВЫП,2019-06-30,ДОГ,З,38.03.01,Экономика,8509.0,СР,,"МСОШ N   1 имени Денисова, ХВОЙНАЯ"
182335,56.0,М,СТ,,ДОГ,З,08.03.01,Строительство,88.0,СП,2000-07-31 00:00:00,"ГОУ Профессиональное училище N  15, НОВГОРОД"
175796,4483.0,М,СТ,,БП,Д,09.03.01,Информатика и вычислительная техника,10797.0,СР,2017-06-29 00:00:00,"СРЕДНЯЯ ШКОЛА N 1 , ЧУДОВО ул Титова"
175797,4321.0,М,СТ,,БП,Д,09.03.01,Информатика и вычислительная техника,10627.0,СР,2017-06-23 00:00:00,"СРЕДНЯЯ ШКОЛА , ЛЮБЫТИНО"
176618,4659.0,Ж,СТ,,БП,Д,35.03.04,Агрономия,5964.0,СР,2017-06-27 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
175739,4933.0,М,СТ,,БП,Д,21.03.02,Землеустройство и кадастры,10860.0,СР,2017-06-27 00:00:00,"СРЕДНЯЯ ШКОЛА N  25, НОВГОРОД"
176615,4633.0,М,СТ,,БП,Д,35.03.06,Агроинженерия,5762.0,СР,2017-07-01 00:00:00,Панковская СОШ  НОВГОРОДСКИЙ р-н
175964,4048.0,М,СТ,,БП,Д,15.03.05,Конструкторско-технологическое обеспечение машиностроительных производств,5614.0,СР,2017-06-29 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
175817,5083.0,М,СТ,,БП,Д,36.03.02,Зоотехния,6181.0,СР,2017-06-24 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
175812,1326.0,М,СТ,,БП,Д,36.03.02,Зоотехния,3418.0,СР,2014-06-20 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
175908,4765.0,М,СТ,,БП,Д,04.05.01,Фундаментальная и прикладная химия,5981.0,СР,2017-06-30 00:00:00,"СРЕДНЯЯ ШКОЛА N   2, НОВГОРОД"
176746,2283.0,М,СТ,,БП,З,35.03.04,Агрономия,10011.0,СП,2010-06-22 00:00:00,НОВГОРОДСКИЙ АГРОТЕХНИЧЕСКИЙ ТЕХНИКУМ
178475,4066.0,Ж,СТ,,ДОГ,Д,45.03.02,Лингвистика,5620.0,СР,2017-06-29 00:00:00,"ГИМНАЗИЯ ""НОВОСКУЛ"""
176161,3949.0,Ж,СТ,,БП,Д,45.03.02,Лингвистика,5385.0,СР,2017-06-29 00:00:00,"ЛИЦЕЙ-ИНТЕРНАТ , НОВГОРОД"
178461,4368.0,Ж,СТ,,ДОГ,Д,45.03.02,Лингвистика,5787.0,СР,2017-07-01 00:00:00,Панковская СОШ  НОВГОРОДСКИЙ р-н
178480,4865.0,Ж,СТ,,ДОГ,Д,45.03.02,Лингвистика,6107.0,СР,2017-06-30 00:00:00,Пролетарская СОШ  НОВГОРОДСКИЙ р-н
175709,4743.0,Ж,СТ,,БП,Д,38.03.01,Экономика,5831.0,СР,2017-06-30 00:00:00,"СРЕДНЯЯ ШКОЛА N  13, НОВГОРОД"
178221,4087.0,Ж,СТ,,ДОГ,Д,38.03.01,Экономика,5625.0,СР,2017-06-30 00:00:00,"СРЕДНЯЯ ШКОЛА N  33, НОВГОРОД"
178212,3919.0,Ж,СТ,,ДОГ,Д,38.03.01,Экономика,5529.0,СР,2017-06-24 00:00:00,"МОУ СОШ N   6, ПЕСТОВО"
175708,4360.0,Ж,СТ,,БП,Д,38.03.01,Экономика,5574.0,СР,2017-06-29 00:00:00,"МСОШ  Медведь ,ШИМСКИЙ р-н"
175717,4809.0,М,СТ,,БП,Д,38.03.02,Менеджмент,5991.0,СР,2017-06-27 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
176633,4879.0,М,СТ,,ДОГ,Д,38.03.02,Менеджмент,6111.0,СР,2017-06-25 00:00:00,"ГИМНАЗИЯ N  4, НОВГОРОД"
175718,4354.0,Ж,СТ,,БП,Д,38.03.02,Менеджмент,10725.0,СР,2017-06-30 00:00:00,"СОШ , МАРЕВО"
182407,2169.0,М,СТ,,ДОГ,З,38.03.03,Управление персоналом,4498.0,СР,2015-06-27 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
182407,2169.0,М,СТ,,ДОГ,З,38.03.03,Управление персоналом,5419.0,СП,2015-06-27 00:00:00,ТЕХНИКУМ ДРУГОЙ
178305,4500.0,Ж,СТ,,ДОГ,Д,31.05.03,Стоматология,10801.0,СР,2017-06-24 00:00:00,"ГИМНАЗИЯ N   2, НОВГОРОД"
176088,4477.0,Ж,СТ,,БП,Д,33.05.01,Фармация,5660.0,СР,2017-06-30 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
184687,4224.0,Ж,СТ,,ДОГ,З,38.03.01,Экономика,10700.0,СП,2017-06-30 00:00:00,НОВГОРОДСКИЙ ХИМИКО-ТЕХНОЛОГИЧЕСКИЙ КОЛЛЕДЖ
182432,4373.0,Ж,СТ,,ДОГ,З,38.03.01,Экономика,10636.0,СП,2017-06-28 00:00:00,Аграрный техникум г.Новгород
117054,11150.0,М,ВЫП,2019-08-31,БП,Д,15.03.05,Конструкторско-технологическое обеспечение машиностроительных производств,2997.0,СР,2014-06-24 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
151497,1643.0,Ж,СТ,,ДОГ,Д,31.05.01,Лечебное дело,3723.0,СР,2015-06-27 00:00:00,"ГИМНАЗИЯ N   1, НОВГОРОД"
175706,4739.0,Ж,СТ,,БП,Д,38.03.01,Экономика,5976.0,СР,2017-06-25 00:00:00,"ГИМНАЗИЯ N  4, НОВГОРОД"
182726,4115.0,Ж,СТ,,ДОГ,Д,38.03.01,Экономика,5683.0,СР,2017-06-29 00:00:00,"ГИМНАЗИЯ ""НОВОСКУЛ"""
175704,4042.0,Ж,СТ,,БП,Д,38.03.01,Экономика,10540.0,СР,2017-06-26 00:00:00,"СРЕДНЯЯ ШКОЛА N   2, КРЕСТЦЫ"
178214,3972.0,М,СТ,,ДОГ,Д,38.03.01,Экономика,10665.0,СР,2017-06-23 00:00:00,"МСОШ (полная) , ПОДДОРЬЕ"
178307,4869.0,М,СТ,,ДОГ,Д,31.05.03,Стоматология,5859.0,СР,2017-06-30 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
178317,3667.0,Ж,СТ,,БП,Д,31.05.03,Стоматология,5265.0,СР,2016-06-24 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
184681,4603.0,Ж,СТ,,БП,Д,31.05.03,Стоматология,10775.0,СР,2017-07-02 00:00:00,"СРЕДНЯЯ ШКОЛА N  22, НОВГОРОД"
176678,4849.0,Ж,СТ,,БП,Д,31.05.03,Стоматология,5853.0,СР,2017-06-24 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
173676,4060.0,М,СТ,,БП,Д,31.05.03,Стоматология,5618.0,СР,2017-06-23 00:00:00,"МОУ СОШ N   2, СОЛЬЦЫ"
178337,4526.0,М,СТ,,ДОГ,Д,31.05.03,Стоматология,5732.0,СР,2017-06-23 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
178336,4535.0,Ж,СТ,,ДОГ,Д,31.05.03,Стоматология,5881.0,СР,2017-06-27 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
175723,5082.0,М,СТ,,БП,Д,38.03.02,Менеджмент,5958.0,СР,2017-06-28 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
176751,1283.0,Ж,СТ,,БП,З,35.03.01,Лесное дело,9265.0,СП,2005-03-02 00:00:00,ЛИСИНСКИЙ ЛЕСХОЗ-ТЕХНИКУМ
176631,4319.0,Ж,СТ,,БП,Д,05.03.06,Экология и природопользование,5559.0,СР,2017-06-30 00:00:00,Пролетарская СОШ  НОВГОРОДСКИЙ р-н
175856,4080.0,М,СТ,,БП,Д,35.03.01,Лесное дело,5623.0,СР,2017-06-30 00:00:00,Пролетарская СОШ  НОВГОРОДСКИЙ р-н
176621,4317.0,М,СТ,,БП,Д,35.03.01,Лесное дело,10719.0,СР,2017-06-27 00:00:00,"СРЕДНЯЯ ШКОЛА N  25, НОВГОРОД"
151488,1624.0,М,СТ,,ДОГ,З,36.03.02,Зоотехния,3711.0,СР,2015-06-19 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
175979,4645.0,М,СТ,,БП,Д,13.03.01,Теплоэнергетика и теплотехника,10830.0,СР,2016-06-25 00:00:00,"МСОШ Песь, ХВОЙНИНСКИЙ р-н"
190670,919.0,Ж,СТ,,БП,Д,11.04.04,Электроника и наноэлектроника,2203.0,СР,2013-06-25 00:00:00,"СРЕДНЯЯ ШКОЛА N   2, НОВГОРОД"
142711,1777.0,М,СТ,,БП,Д,11.03.01,Радиотехника,9661.0,СР,2015-06-26 00:00:00,"ГИМНАЗИЯ N   3, НОВГОРОД"
164583,2509.0,Ж,СТ,,ДОГ,З,38.03.01,Экономика,4533.0,СР,2016-06-20 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
173713,2899.0,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,10159.0,СР,2016-06-25 00:00:00,"МСОШ Боровенка, ОКУЛОВСКИЙ р-н"
176132,4581.0,М,СТ,,БП,Д,31.05.01,Лечебное дело,10816.0,СР,2017-06-29 00:00:00,"МСОШ (полная) N 4, МАЛАЯ ВИШЕРА"
173708,4553.0,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,5888.0,СР,2017-06-30 00:00:00,"СРЕДНЯЯ ШКОЛА N  13, НОВГОРОД"
176128,5086.0,М,СТ,,БП,Д,31.05.01,Лечебное дело,6007.0,СР,2014-06-25 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
176681,3579.0,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,5192.0,СР,2016-06-24 00:00:00,"ГИМНАЗИЯ ""НОВОСКУЛ"""
173688,4898.0,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,5913.0,СР,2017-06-27 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
176130,4983.0,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,10867.0,СР,2017-06-24 00:00:00,"МОУ СОШ N   1, ПЕСТОВО"
173720,4378.0,М,СТ,,БП,Д,31.05.01,Лечебное дело,5791.0,СР,2017-06-28 00:00:00,"ГИМНАЗИЯ , СТАРАЯ РУССА"
176684,4315.0,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,5557.0,СР,2017-06-23 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
178363,5049.0,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,5951.0,СР,2017-07-05 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
176117,5011.0,М,СТ,,БП,Д,31.05.01,Лечебное дело,5944.0,СР,2017-06-26 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
176688,588.0,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,6315.0,СР,2012-06-25 00:00:00,"СРЕДНЯЯ ШКОЛА N  26, НОВГОРОД"
176688,588.0,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,9067.0,СР,2014-06-26 00:00:00,"Вечерняя школа № 1, г.НОВГОРОД"
176688,588.0,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,10123.0,СП,2016-06-29 00:00:00,Новгородский медицинский колледж при НовГУ
178405,4965.0,Ж,СТ,,БП,Д,31.05.01,Лечебное дело,5933.0,СР,2017-06-22 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
178373,4589.0,Ж,СТ,,ДОГ,Д,31.05.01,Лечебное дело,10818.0,СП,2017-06-28 00:00:00,Новгородский медицинский колледж при НовГУ
178409,4993.0,Ж,СТ,,ДОГ,Д,31.05.01,Лечебное дело,10868.0,СР,2017-06-26 00:00:00,"СРЕДНЯЯ ШКОЛА N   2, КРЕСТЦЫ"
178391,4988.0,Ж,СТ,,ДОГ,Д,31.05.01,Лечебное дело,6159.0,СР,2017-06-27 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
110319,879.0,М,СТ,,ДОГ,З,15.03.06,Мехатроника и робототехника,2255.0,СР,2013-06-24 00:00:00,"СРЕДНЯЯ ШКОЛА N  13, НОВГОРОД"
116891,11853.0,М,ВЫП,2019-08-31,БП,Д,09.03.01,Информатика и вычислительная техника,2889.0,СР,2014-06-20 00:00:00,"ЛИЦЕЙ-ИНТЕРНАТ , НОВГОРОД"
153534,518.0,М,СТ,,ДОГ,Д,09.03.01,Информатика и вычислительная техника,6140.0,СР,2011-06-26 00:00:00,"ГИМНАЗИЯ N   3, НОВГОРОД"
141908,2192.0,Ж,СТ,,БП,Д,06.03.01,Биология,4366.0,СР,2015-07-23 00:00:00,"ЛИЦЕЙ-ИНТЕРНАТ , НОВГОРОД"
200331,7971.0,Ж,СТ,,ДОГ,Д,31.05.03,Стоматология,7749.0,СР,2019-06-19 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
200293,7937.0,Ж,СТ,,ДОГ,Д,31.05.03,Стоматология,7611.0,СР,2019-06-27 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
200332,7972.0,М,СТ,,ДОГ,Д,31.05.03,Стоматология,7628.0,СР,2019-06-20 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
199309,7211.0,Ж,СТ,,БП,Д,31.05.03,Стоматология,7298.0,СР,2019-06-21 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
200292,7936.0,М,СТ,,ДОГ,Д,31.05.03,Стоматология,7610.0,СР,2019-06-28 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
201679,8993.0,Ж,СТ,,ДОГ,З,35.03.04,Агрономия,,,,
122519,13723.0,Ж,ВЫП,2019-08-31,БП,Д,44.03.05,Педагогическое образование (с двумя профилями подготовки),3164.0,СР,2014-06-22 00:00:00,"СРЕДНЯЯ ШКОЛА N   8, НОВГОРОД"
122518,13724.0,Ж,ВЫП,2019-08-31,БП,Д,44.03.05,Педагогическое образование (с двумя профилями подготовки),3157.0,СР,2014-06-26 00:00:00,Гимназия г.ВАЛДАЙ
122516,13716.0,Ж,ВЫП,2019-08-31,БП,Д,44.03.05,Педагогическое образование (с двумя профилями подготовки),3510.0,СР,2014-06-25 00:00:00,"СРЕДНЯЯ ШКОЛА N  13, НОВГОРОД"
117147,13725.0,Ж,ВЫП,2019-08-31,БП,Д,44.03.05,Педагогическое образование (с двумя профилями подготовки),3467.0,СР,2014-06-23 00:00:00,ИНОГОРОДНЯЯ СРЕДНЯЯ ШКОЛА
117146,13717.0,Ж,ВЫП,2019-08-31,БП,Д,44.03.05,Педагогическое образование (с двумя профилями подготовки),3776.0,СР,2014-06-25 00:00:00,"СРЕДНЯЯ ШКОЛА N  13, НОВГОРОД"
117145,13726.0,Ж,ВЫП,2019-08-31,БП,Д,44.03.05,Педагогическое образование (с двумя профилями подготовки),9076.0,СР,2014-06-22 00:00:00,"СРЕДНЯЯ ШКОЛА N  22, НОВГОРОД"
117143,13727.0,Ж,ВЫП,2019-08-31,БП,Д,44.03.05,Педагогическое образование (с двумя профилями подготовки),9157.0,СР,2014-06-21 00:00:00,"МОУ СОШ N   1, ПЕСТОВО"
117142,13728.0,Ж,ВЫП,2019-08-31,БП,Д,44.03.05,Педагогическое образование (с двумя профилями подготовки),9436.0,СР,2014-06-25 00:00:00,"ГИМНАЗИЯ ""ИСТОК"""
117141,13729.0,Ж,ВЫП,2019-08-31,БП,Д,44.03.05,Педагогическое образование (с двумя профилями подготовки),9171.0,СР,2014-06-20 00:00:00,"СРЕДНЯЯ ШКОЛА N   2, КРЕСТЦЫ"
117140,13730.0,Ж,ВЫП,2019-08-31,БП,Д,44.03.05,Педагогическое образование (с двумя профилями подготовки),8602.0,СР,2013-06-24 00:00:00,"МОУ СОШ N   1, СОЛЬЦЫ с филиалом в Куклино"
